SKU,Current Stock,Risk Score,Risk Level,Inventory Status,Expected Risk Level,Risk Level Correct,Expected Inventory Status,Inventory Status Correct,Overall Correct
1010,416,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1094,265,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1014,217,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1104,373,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1072,203,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1162,242,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1102,171,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1170,164,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1044,198,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1095,201,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1176,345,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1092,150,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1006,316,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1103,316,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1017,233,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1047,237,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1073,154,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1049,173,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1143,161,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1087,133,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1042,300,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1012,353,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1199,129,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1119,327,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1198,120,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1069,321,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1037,80,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1068,84,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1163,229,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1002,139,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1032,346,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1193,364,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1097,129,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1054,155,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1168,159,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1080,204,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1058,248,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1051,87,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1029,277,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1109,168,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1089,166,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1086,295,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1013,291,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1133,153,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1048,353,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1144,259,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1156,292,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1167,262,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1008,292,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1030,197,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1024,308,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1153,112,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1123,297,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1018,161,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1160,283,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1148,180,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1141,308,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1088,96,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1172,128,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1124,285,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1110,338,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1111,204,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1184,258,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1079,315,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1036,75,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1067,303,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1031,282,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1082,161,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1011,238,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1138,140,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1175,200,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1169,234,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1171,161,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1056,270,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1035,137,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1116,205,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1074,255,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1145,232,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1140,108,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1083,138,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1183,156,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1096,88,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1150,177,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1107,164,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1152,202,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1194,137,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1066,119,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1023,258,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1149,182,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1039,318,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1028,170,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1016,250,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1151,130,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1161,144,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1154,163,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1055,252,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1142,136,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1059,134,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1121,347,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1189,101,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1127,385,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1098,171,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1197,108,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1130,302,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1181,109,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1135,232,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1115,249,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1091,280,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1195,170,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1003,261,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1158,152,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1160,269,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1126,364,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1030,218,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1059,135,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1010,241,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1115,264,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1124,154,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1122,150,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1058,156,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1165,147,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1024,152,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1104,404,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1035,70,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1190,307,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1086,290,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1061,281,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1121,275,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1060,120,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1112,149,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1156,131,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1064,268,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1172,197,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1008,291,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1014,323,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1063,196,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1139,154,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1080,241,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1081,272,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1050,131,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1011,179,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1027,247,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1077,166,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1047,258,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1136,185,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1144,181,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1188,434,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1042,329,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1090,320,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1125,159,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1166,303,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1186,118,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1099,148,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1142,194,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1038,115,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1196,287,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1138,239,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1017,230,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1012,368,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1178,221,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1148,146,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1057,260,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1132,235,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1159,174,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1071,187,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1193,148,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1127,218,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1111,152,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1131,299,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1004,356,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1049,209,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1170,213,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1141,161,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1015,185,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1006,251,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1168,332,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1150,121,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1074,217,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1092,114,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1105,230,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1067,227,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1045,158,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1069,248,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1072,153,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1003,120,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1113,154,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1078,143,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1176,332,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1147,274,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1183,134,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1173,194,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1154,213,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1194,189,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1102,305,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1145,119,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1100,153,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1117,306,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1094,413,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1157,199,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1200,220,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1048,245,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1175,121,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1007,169,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1106,269,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1197,181,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1021,378,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1185,167,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1184,146,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1041,241,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1155,178,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1019,172,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1195,126,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1068,120,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1109,103,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1134,94,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1062,188,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1065,176,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1032,250,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1116,288,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1073,99,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1085,296,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1143,262,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1091,245,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1110,247,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1088,174,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1033,180,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1129,73,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1053,311,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1044,340,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1135,233,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1036,183,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1093,182,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1066,212,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1149,151,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1119,301,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1180,301,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1182,283,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1089,123,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1164,193,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1108,142,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1083,122,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1039,353,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1002,188,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1001,200,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1095,241,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1199,179,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1096,112,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1189,186,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1097,252,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1162,264,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1153,73,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1130,155,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1101,184,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1120,305,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1075,356,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1056,160,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1046,227,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1043,111,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1198,261,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1187,266,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1034,246,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1005,167,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1084,230,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1016,411,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1028,255,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1023,184,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1082,92,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1152,265,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1128,333,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1079,255,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1146,258,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1191,256,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1022,164,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1018,277,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1040,205,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1169,241,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1140,258,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1037,72,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1029,232,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1137,151,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1179,186,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1054,324,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1107,79,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1087,137,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1181,113,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1076,177,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1070,263,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1098,166,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1013,243,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1174,155,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1163,149,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1055,216,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1114,163,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1103,326,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1171,280,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1009,114,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1151,123,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1161,80,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1177,205,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1123,229,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1118,282,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1158,324,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1176,173,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1016,123,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1071,223,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1015,136,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1005,49,70.0,HIGH,Low,HIGH,True,Low,True,True
1035,101,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1023,143,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1177,140,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1164,73,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1072,96,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1171,137,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1133,95,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1178,66,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1151,94,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1160,167,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1126,83,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1134,84,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1198,141,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1183,72,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1199,100,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1001,62,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1186,87,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1120,141,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1065,92,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1194,162,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1188,116,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1189,68,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1006,136,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1169,134,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1080,158,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1170,68,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1057,97,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1195,141,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1060,132,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1017,56,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1034,123,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1130,115,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1190,85,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1149,74,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1200,157,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1163,59,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1114,38,70.0,HIGH,Low,HIGH,True,Low,True,True
1158,124,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1104,205,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1174,53,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1184,135,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1042,179,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1105,148,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1014,155,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1075,62,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1040,67,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1157,82,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1058,140,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1045,104,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1055,79,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1138,84,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1092,87,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1175,52,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1117,114,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1110,128,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1066,102,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1139,65,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1102,99,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1049,54,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1156,108,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1100,36,70.0,HIGH,Low,HIGH,True,Low,True,True
1076,109,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1051,50,70.0,HIGH,Low,HIGH,True,Low,True,True
1079,175,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1056,138,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1028,57,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1029,160,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1132,129,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1125,92,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1179,89,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1044,123,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1069,119,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1081,160,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1011,91,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1037,95,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1073,97,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1083,57,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1012,158,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1159,75,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1032,113,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1116,86,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1047,114,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1067,148,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1048,169,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1025,63,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1143,90,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1192,58,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1095,142,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1122,105,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1124,115,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
1128,77,70.0,HIGH,Healthy,HIGH,True,Healthy,True,True
